candidate,modifier,target,category
B006GZTJM8,is dark blue colored and floral pattern and is brighter,B008PRJFTW,toptee
B008YDEOTI,is darker and less complex and is darker and has shorter sleeves,B005GC45Y4,toptee
B00ATMBBN4,is yellow in colour with shorter sleeves and has no sleeves,B00BGEOG9K,toptee
B004VSE9CM,has a smaller design in gray on it and has a tighter fit and is more athletic,B005THL0V2,toptee
B009JQNGMK,is feminine and scary and  has longer sleeves,B009NL2VW2,toptee
B001TT4J3K,has shorter sleeves and is more wordy and is darker and has shorter sleeves,B001T3M09Q,toptee
B007IRYGRQ,is white and has buttons and collar and is buttoned and longer,B005JSTGDA,toptee
B000CEM9TY,is grey colored with pink text on it and is grey with pink logo,B00APLT7TO,toptee
B002U34KGK,is striped and color is less blue and has horizontal teal stripes,B00BZS8RLU,toptee
B00B1P3LRW,The tank top is yellow and white in color. and is yellow and more revealing,B0080PDTHI,toptee
B007VCY7OA,is lighter with long sleeves and is a blue long sleeved blouse,B001OQC5R0,toptee
B003ILQU34,has longer sleeves and solid white and is colored in white with long sleeves.,B003ILJI60,toptee
B00BF72LP4,is beige and white striped and more form fitting and has stripes,B005S33U8I,toptee
B00AU8BILC,is gray and solid gray deeper neck,B005N6WC16,toptee
B0002JAJ7I,The shirt is a wrap shirt and gray in color. and blue,B004ZWP7RA,toptee
B00GB0JGR6,is identical and Has a more fitted style,B009OCCUCG,toptee
B000EUCRQ6,has different dogs on them and Has a larger doggy face,B000EUEWNM,toptee
B0019705C6,is strapless and sexy and is sleveless and is dark color.,B00106XBDG,toptee
B004R1IFEQ,is shinier and is shiny black leather and long sleeves,B00A24VZ3K,toptee
B00700YVA8,is lighter and has longer sleeves and is white with vertical stripes,B00A0D4NGE,toptee
B008LWS8NA,The tank top has a army green pattern. and is lighter in color,B005SZKTLM,toptee
B00880F1JE,The shirt is long sleeved black in color with yellow designs. and has longer sleeves,B008CTO78M,toptee
B007ROX0ZY,has a light gray color with teal text and gray color non fitted,B00DESVY82,toptee
B00749QXUQ,is pink and is lighter in color,B001E0INIQ,toptee
B00BLYSIMQ,is white with pink designs and shirt tail hem,B00AQE7AAI,toptee
B0018Z0N6C,is black and has large painting and is black-and-white and has Elvis photograph,B00CSLJW80,toptee
B002U9EJ92,is feminine in nature and has an image of a man on front,B00EVVJHFI,toptee
B007YHYD28,the left is more adult based and has smaller chest logo,B004TTI47O,toptee
B002SYX84Q,is blue colored and has more colorful image,B00465SQSS,toptee
B005K1W4IU,is a dreamcatcher and is an accessory,B00A9ZV6LI,toptee
B0076FI5TU,is grey and has long sleeves and has full sleeves that are long.,B006WI4NFW,toptee
B004GTMWGQ,is yellow colored and has sleeves and is yellow with sleeves,B001PKTQRW,toptee
B001UIM3Y2,is less revealing and has ornate neckline and is black with long sleeves,B006RFPDMC,toptee
B007W9Z0FC,The tank top is blue and has fringe on the straps. and is a lighter blue and has thinner straps,B00ATFLAO6,toptee
B00FM57HWW,is white with a black skirt and spaggeti strap sleeves white,B00C1PYPLW,toptee
B00A42QEE0,The shirt is black with AC/DC. and is fitted and graphics are sparkly,B003UGX134,toptee
B005FYL1VI,The shirt is purple with black writing. and is purple colored and no design,B00COPLOX6,toptee
B00CDVZ46O,is darker and has longer sleeves and is blue and sheer.,B00B5K7F4S,toptee
B008SBGKP2,is black and not striped and is a mostly black,B007WACWV6,toptee
B00ATF2CAW,is solid blue with a v neck and is blue and has large v-neck,B006SESMAM,toptee
B008EQX4S2,The shirt is long sleeve white and ruffled collar. and has a lighter color and is more frillier,B009E7RQN4,toptee
B00B44W04U, red and tan. and Is lighter with a dotted pattern,B00B44WNH4,toptee
B007RKLVJA,Has short sleeves and a different logo and black tee shirt with red superman logo,B00CFGUWKK,toptee
B007WA2KWW,has sleeves and is tighter and is tan in color,B007WAU362,toptee
B005H29A52,is darker and Is black with different graphic.,B008FDCOK8,toptee
B00AO4ECYM,is red with lace and Is more sexy and revealing,B00C8055O6,toptee
B001THUBU2,has black and white and less shiny and is less polka dot and more complex pattern,B0079QYOA0,toptee
B008D64QD0,has longer sleeves and is less edgy and is beige long sleeved,B008D660UW,toptee
B005HEIL1O,is blue with yellow designs and is blue colored with yellow graphic,B0092U1Q5W,toptee
B00CM2Y3WA,The shirt is white with Sons of Anarchy. and is a white tee with black design.,B004QO5OS4,toptee
B00AZP47TK,is less revealing and is darker and is slim and bold,B00AQ6X4YW,toptee
B00DBDP9HM,is black and is black,B00EO979Q6,toptee
B009NOGBNO,blue girls button up with red emblem and has longer sleeves and buttons,B00C85KBBS,toptee
B007NFGZZ4,a long sleeve striped shirt with a light color and is black and white with longer sleeves,B00A14JGUU,toptee
B000811G0O,is blue with red hat and is blue with images,B00424MENG,toptee
B004I6CS8O,is white and more casual and is lighter,B00AW6HKJG,toptee
B005QCJ4TA,has more colors and has a different,B006C8AK1S,toptee
B0089O8RYU,is darker and is a gray top,B005TK1QFY,toptee
B00B1MY7A0,It is a darker color with a print. and Is sleeveless and less colorful,B007678ZVG,toptee
B0098813OC,has shorter sleeves and has a rounded neck,B00987L4F6,toptee
B00AFRVSAO,is darker and has pockets and is solid colored,B0090KE5FW,toptee
B0066PVM0K,is black with white stripes horizontally and is less fitted and has horizontal stripes,B005M2B95Q,toptee
B00AG3WXHO,has a longer waistline and has no design on it and features a black top and white sleeves.,B00BHZUVT2,toptee
B0064SFITA,is darker and has longer sleeves and is short sleeve and green lace,B00858E9AG,toptee
B0074BJHG6,is brown and has no sleeves and is golden brown,B0074DUZS8,toptee
B00B1H2GJY,has cap sleeves and solid colors and has large stripes and covers more of the shoulders,B006P8E1CE,toptee
B004OYUFEE,The shirt is blue and white in color with no sleeves. and has more of a gradient and shorter sleeves,B00CLDO32A,toptee
B0091J3PUS,is less shiny and has collar and is white with sleeves,B0091J4WSW,toptee
B008K6EHDM,is lighter and is grey and has yellow smile,B000RKVLQA,toptee
B00B8PNGTS,is short sleeved with v-neck and purple and has short sleeves and a v-neck,B003TO2NE0,toptee
B00ELMUDQO,has buttons on the front and has buttons,B006RZHBDG,toptee
B00CJQEJL4,is black and sleeveless and is solid black and drapes along center,B005GI9DMM,toptee
B005NX237M,is darker colored and dark animal print,B007ABH0E6,toptee
B005T9KCFU,is burgundy and has no picture and is dark red colored,B00BQLO274,toptee
B0009JRVF4,has several distinct shapes and is chrome with black lettering,B0039X2D46,toptee
B0077SV750,The shirt is green with the Irish Flag and a Shamrock. and has a different logo,B004DR7RD4,toptee
B00DHX4POO,Is green and more wordy and has more text to it,B00FDSSX0I,toptee
B0012OAP7Q,none and is more form-fitting,B00B00Q0L2,toptee
B00AKL9N4S,is black colored with sleeves and black t-shirt with large graphic,B00A1W3NB0,toptee
B0086JXCRA,is rusty red with a moose and is brown and red,B0071C6AYK,toptee
B003UV3KMQ,has orange designs and is more printed and more grungy,B00611SA9K,toptee
B0054KXRKG,is lighter in color and is pink in color,B000XSACSY,toptee
B00DGVXUSE,has black and white strips and is black and white striped detail,B00DX5YJI8,toptee
B008VQ6R7A,has shorter sleeves and less red and has short sleeves andis red and white,B007Y3CJMI,toptee
B008Z91DM2,The shirt is white with black polka dots. and it is white dotted and has no collar,B009AONY8M,toptee
B00ATZO2XM,is purple with criss cross design and has shorter sleeves and is lilac,B00ATZOKDY,toptee
B005EE3874,has longer sleeves with a logo and has shorter hips and is white color,B00AHXXHQO,toptee
B004DB7JYC,lighter and green,B00GQJY8QG,toptee
B00DO41YS6,Is brighter with a floral pattern. and Has more colors and variety in design,B005DA25C8,toptee
B00C3CVKG6,has art and text and no sleeves and strap sleeves crop shirt new york logo,B00DE07R7M,toptee
B009WW0YBM,is darker and is black and has a skull graphic on it,B009WW13PI,toptee
B007ZITC9K,The boat neck shirt is brown in color. and is brown in color,B00858V31E,toptee
B008L13LQU,is warmer and has long sleeves and is more of a jacket,B008VU4642,toptee
B0073YHA8G,Has a large graphic and is more grunge and white sleeves,B00D85CSMM,toptee
B000UZCE2M,Is lighter and more professional and is solid white,B00951RHMY,toptee
B003VS427U,is more shorter and brighter in color and  with embroidery,B004NP49R8,toptee
B00ADX6SQY,is a sleeveless tiger print and Desired item is short-sleeved with leopard spots,B00BEMKA3K,toptee
B00877DPU0,Is a dress that is black and is a black dress with an elastic waist,B007IXXWM0,toptee
B0052OTIHK,has no sleeves and blue and is blue with no sleeves,B0051AO5GO,toptee
B007TXWVJY,has no sleeves and less revealing and is darker with less mesh,B007TYPOL0,toptee
B00DU6OUES,is a t shirt and is a t shirt,B0044OVKNE,toptee
B0035LBKA0,is brighter and has stripes and is a grey and white stripe pattern,B004070YFK,toptee
B00598LPVG,has more blue and more logo and is slightly darker shade of blue,B00598MQ5U,toptee
B003QOUXGS,maroon short sleeve and Is a brighter color,B003QP8D14,toptee
B00E5JUW1Y,is white and dark blue colored and comes in lighter blue or black and white.,B00CBNCSIQ,toptee
B000OBU2MG,is lighter and is colorful with stylish patterns,B009751XLY,toptee
B009RUQXPA,is not colorful. and is darker and has longer sleeves,B00G4TQYG0,toptee
B0074LBJ1W,has only one image in the middle and shorter sleeves and is tighter fitting with different graphic,B003AQIU6C,toptee
B006MYVJVC,is a belt and is not clothing,B002POK2RK,toptee
B00BY8MMBM,The tank top has a floral print. and it is more flowery and colorful,B00161K7YQ,toptee
B003BA6JIS,is more sexual and less junior and more bold graphics,B0077DGXK4,toptee
B008TARKGU,is a blue color long sleeve dress shirt and is less professional and blue,B00D6CTVGI,toptee
B00EE0ZYIU,is more colorful and has a colorful graphic on it,B00EQ225M4,toptee
B00D0JOB2Q,The tank top is black in color. and is black,B00D0JRAT2,toptee
B002KJ4NQG,The long sleeve shirt is white in color. and has smaller round neck and is white color,B0006B49RS,toptee
B00FFL93SE,The shirt is blue in color. and is light blue with long sleeves,B00GBG9Q8E,toptee
B00EE0ZYIU,has a colored graphic and looks more gothic and is black with darker logo,B00GE563ZQ,toptee
B00B0364TC,is a white vest top and Has straps and is less chic,B00BLTHUMU,toptee
B001DWI9MA,is yellow color with giant text and is yellow,B001S2HKS4,toptee
B00A4LM6L6,has longer sleeves and is less childlike and is a different print on gray.,B003WM1MIM,toptee
B008ILTGO4,is dark and less fitted,B006H6WOR8,toptee
B002KO943S,is darker with no numbers and has a different logo,B00D0AM8W0,toptee
B0081FPZGA,is lighter and has no zipper on it,B00DDJJPFQ,toptee
B00BH99MO8,has blue striped and short sleeves and longer sleeves blue stripes,B006VER11K,toptee
B0015A5TKU,has longer sleeves and is more colorful and it is darker black,B008MAIURU,toptee
B00A3QPQGY,has three different color stripes and has longer sleeves,B0085U93NW,toptee
B004RUF8F6,The long sleeve sweater is maroon and has a skull. and comes in long sleeves,B00AG40D6Q,toptee
B000E28I4O,is black colored and has longer sleeves and is a dark colored button up,B00AWIA578,toptee
B008EOXM7W,is green without sleeves and is a tank top,B007V6WTH8,toptee
B002WEQIDA,is black and white swirl pattern and has more white patterned design,B00DDUZ5H2,toptee
B004XH5HU4,The shirt is white with a colorful picture of a woman. and is lighter colored,B005OCARFW,toptee
B00DRC5ANA,is light blue with long sleeves and is more shirty and everyday,B006SF6028,toptee
B009YJTFFY,Is more flowing and feminine and comes in black floral print,B008M0ANJI,toptee
B0035LBKJQ,is blue with round neck and has shorter sleeves,B00852A8BQ,toptee
B00423J9BW,is a halter top and is pink and no straps,B002VRRNAU,toptee
B0019XX1X0,has a no sleeve yellow color and is a sleveless tank top with no belt,B00826ASLK,toptee
B00AVXZ07E,is darker and has shorter sleeves and is black and sleeveless,B00A2YDVPK,toptee
B0096I6L28,is a  black and white print with some red and is darker with a different print,B00C3XFPV6,toptee
B005QMN8N8,is a tank top. and Is sleeveless and has more words,B00C6BFH7W,toptee
B005HIKG3Q,is more masculine and blue in color and is solid blue,B001F0955K,toptee
B00BNN2966,The tank top is tight fitting with green and white stripes. and Is colorful and less modest.,B00BGH80NA,toptee
B006PATDDY,The shirt is black with yellow writing. and is black in color with word graphic in front,B000JR9H3U,toptee
B0038VB9T4,is grey and more off-shoulder and is flirty and less baggy,B0053EYTSW,toptee
B00DY40ET6,The shirt is black with yellow writing. and is darker,B005COZ6C6,toptee
B00AWBRLQI,The shirt has white and black stripes and has longer sleeves and is black and white striped,B006Z98EOE,toptee
B004L6J4QK,The shirt has a low cut front and is white in color. and is lighter in color and longer sleeves,B00558VAXS,toptee
B00DLJZW78,has shorter sleeves with cheetah spots and has sleeves and is darker,B0098LVLV4,toptee
B00FKNQ736,The hosiery is white in color with lace at the thighs. and is thigh high sheer white colored,B0089HOVEW,toptee
B00AY1UHO4,is blue and pink with black letter and shorter sleeves and is red and blue and shorter sleeves,B003ILFTWM,toptee
B004JQOLEC,has smaller straps and is white and Desired product is a white tank top with random lines,B00COG9J5U,toptee
B006FOTVPA,is almost similar and is slight lighter in color with a different graphic,B00B2NLKIU,toptee
B00C65XYDC,has shorter sleeves the USPO logo and It has short sleeves and more tight,B0058YDZHI,toptee
B00BF60Z8K,is lighter and is white with cats,B00BRCOXDK,toptee
B008PJH7RC,is more revealing and sleeveless tank,B00DYVUV38,toptee
B00DR2261Y,The baseball cap is black with white writing. and Is more of a hat and less of a shirt,B009P8JT5U,toptee
B002CIZQES,is white colored with text no it and has sleeves and Is more wordy and more masculine,B009IUSLPY,toptee
B009DOS588,is plain brighter colored and is lighter and has shorter sleeves,B008AMFVTK,toptee
B0091IXYKU,is transparent and is more see through and fun,B00B8QN2MS,toptee
B000VYQY00,is identical and looks like a perfect match,B000VYQY0A,toptee
B006YJQK9Q,is lighter and is a floral sleeveless,B00C181940,toptee
B001TOMTKU,is more wordy and has a bit longer sleeves and is black tee shirt,B009PQ20WQ,toptee
B00B19GTA4,is white and pleated and is lighter in color,B0079EI426,toptee
B00CII4666,is yellow colored and has shorter sleeves and is less shirty and more fashionable,B00E8CN6MA,toptee
B003STHQHU,is lighter and less suggestive and is lighter,B007WNPA2G,toptee
B001J8GM40,has sleeves and is more loose and is more metallic and darker,B00247MM58,toptee
B003EZKVYS,more navy no v neck and it has a darker color,B002WOSLVM,toptee
B00FFZTYD4,The shirt is black with a flower print. and has short sleeves,B00716OR1E,toptee
B00A492N8O,The shirt has capped sleeves with white and taupe stripes. and is shorter sleeved with horizontal white and beige stripes,B00B1UB7QY,toptee
B0097XFD0S,is darker and more musical and is darker and has a guitar graphic on it,B0097XH0BI,toptee
